acceptance_rate,account_age_months,activity_trend_ratio,activity_trend_ratio_1to5,avg_struggle_minutes,avg_struggle_minutes_1to5,burnout_flag,contests_per_month,current_rating,ds_solve_rate,ds_solve_rate_1to5,handle,math_solve_rate,math_solve_rate_1to5,max_rating,months_since_last_submission,post_drop_recovery,problems_solved_per_month,rating_volatility,rating_volatility_1to5,status_proxy,total_contests,total_problems_solved,total_submissions,upsolves_per_contest,upsolves_per_contest_1to5
0.624,41.4,3.74,5,90.6,4,0,1.34,1425,0.471,3,4f1db474cd144999,0.661,5,1586,24.3,21.9,3.98,151.5,1,Stopped,23,68,109,0.174,3
0.53,34.4,0.31,2,2054.7,2,1,1.61,1294,0.339,2,0482d00e77275031,0.561,4,1350,0.2,14.4,12.72,87.5,5,Active,48,379,732,0.333,3
0.649,50.5,0.75,3,670.3,3,0,0.2,773,0.719,5,9c09aeaa7f7dec6f,0.612,4,789,0.3,-19.0,3.82,127.6,2,Active,10,187,322,1.5,5
0.414,33.3,0.07,1,3009.8,2,1,1.82,1068,0.468,3,1934838d9fcb77da,0.431,2,1103,13.4,21.2,13.92,87.5,5,Stopped,35,267,654,0.714,4
0.393,53.7,2.38,5,10978.4,1,0,1.36,947,0.197,1,8f7bce3cd2cbee64,0.402,2,1032,0.0,1.2,5.49,85.5,5,Active,63,254,692,0.651,4
0.432,129.6,0.07,1,17045.9,1,1,0.16,1415,0.365,2,b2baefcb167ac445,0.382,1,1451,0.9,1.7,4.56,312.7,1,Active,20,587,1491,0.9,5
0.306,18.2,5.46,5,18772.7,1,0,1.89,886,0.091,1,d23b6bc92d3dfba8,0.324,1,918,0.2,13.6,3.77,95.5,4,Active,34,68,265,0.441,4
0.479,29.5,1.2,4,792.5,3,0,0.45,1177,0.316,2,243a0418dc90b64f,0.54,3,1177,0.5,43.0,7.6,116.8,3,Active,13,220,489,0.308,3
0.438,15.7,0.5,2,3090.3,2,0,0.6,954,0.364,2,ef58f4216ec7b793,0.406,2,954,0.8,19.0,14.38,116.2,3,Active,9,214,511,0.889,5
0.319,24.6,2.61,5,2236.5,2,0,1.37,974,0.223,1,0b6734b94f6b756a,0.325,1,1159,0.0,-5.8,10.22,106.0,4,Active,25,186,689,0.68,4
0.494,40.7,0.79,3,877.0,2,0,0.33,853,0.429,3,4a6ffc08cb8dc516,0.446,2,1145,1.3,-32.7,2.88,140.5,2,Active,13,112,235,0.231,3
0.761,8.2,0.64,3,1751.1,2,0,1.44,1242,0.438,3,f1a22abafff552a9,0.736,5,1242,0.0,36.7,26.25,146.2,1,Active,10,182,243,0.4,4
0.396,36.6,0.06,1,2304.8,2,1,2.03,1256,0.25,1,0b38520998edac36,0.37,1,1275,3.6,6.2,7.17,83.6,5,Stopped,67,237,670,0.821,5
0.692,27.5,0.7,3,301.9,3,0,1.1,1562,0.698,5,78769313a620bbe8,0.707,5,1562,0.0,45.3,45.94,96.7,4,Active,24,1006,1478,0.542,4
0.372,8.9,0.4,2,2993.7,2,1,1.44,897,0.5,3,914c5441b0404266,0.4,1,940,0.3,24.3,4.9,135.3,2,Active,12,41,113,0.25,3
0.481,36.6,0.05,1,50.0,4,1,0.33,1350,0.294,2,e0decb7f13c6dcb9,0.473,2,1350,4.7,62.5,3.68,149.4,1,Stopped,10,110,231,0.1,2
0.568,13.2,0.19,1,22.8,4,1,0.81,900,0.455,3,471ca3a6a23e0eb0,0.659,5,1141,0.2,-47.7,4.27,165.7,1,Active,10,53,95,0.5,4
0.464,42.1,0.56,2,908.5,2,0,1.24,1754,0.34,2,89c0055026d03d63,0.507,3,1754,0.1,33.9,11.51,88.3,5,Active,48,447,995,0.771,4
0.619,23.0,0.37,2,1527.4,2,1,1.47,1299,0.765,5,e3908669ecc11064,0.65,5,1299,0.3,0.1,11.81,119.3,3,Active,25,201,331,0.04,2
0.507,8.0,0.24,1,85.4,4,1,2.15,1307,0.582,4,cce8ba2f9eb20d18,0.479,3,1395,0.5,14.3,30.57,161.3,1,Active,16,228,477,0.188,3
0.525,32.9,4.74,5,24.7,4,0,1.39,1181,0.321,2,de359deec5c92cd4,0.593,4,1193,0.0,2.9,6.35,89.5,5,Active,45,206,396,0.244,3
0.36,149.8,0.11,1,3576.4,1,1,1.02,2250,0.298,2,c67a5ca3a6d9a208,0.39,1,2732,12.9,13.5,11.92,157.2,1,Stopped,139,1632,5226,1.633,5
0.393,10.5,0.56,2,65.3,4,0,2.56,909,0.0,1,7ccdb6eb91938892,0.222,1,1079,2.4,9.8,4.09,120.8,3,Active,15,24,61,0.133,2
0.59,12.9,2.61,5,140.3,3,0,1.44,1210,0.567,4,ac99e12d5998d99c,0.531,3,1247,1.1,15.5,8.32,125.5,3,Active,17,98,166,0.647,4
0.361,20.0,0.28,1,3970.0,1,1,0.59,650,0.4,3,8d5a32790bddef39,0.393,1,794,0.0,9.7,4.45,138.1,2,Active,10,75,219,0.2,3
0.566,8.2,0.14,1,232.3,3,1,0.95,871,0.0,1,808a9abba5a8d90d,0.628,4,871,1.0,24.0,7.27,141.8,2,Active,6,46,83,0.0,1
0.52,21.1,0.71,3,1903.9,2,0,0.9,1725,0.5,3,965d79655b036322,0.504,3,1725,0.1,26.0,36.59,124.8,3,Active,16,650,1271,1.0,5
0.325,30.9,2.33,5,3553.2,1,0,0.65,1219,0.389,2,b7a233c167be072b,0.328,1,1219,1.1,19.3,8.42,121.5,3,Active,13,168,526,0.0,1
0.611,28.7,1.24,4,229.2,3,0,5.1,1195,0.573,4,3cd65ad4f651f5e2,0.619,4,1426,0.1,1.3,31.02,62.6,5,Active,145,882,1572,0.579,4
0.405,9.4,6.24,5,978.4,2,0,1.71,1045,0.353,2,12542b3d89955404,0.429,2,1058,0.1,10.8,10.39,118.3,3,Active,14,85,210,0.143,3
0.467,21.2,2.75,5,12.9,4,0,1.8,962,0.2,1,aaa19c6a3bd56d28,0.45,2,962,1.9,0.0,4.2,138.8,2,Active,6,14,30,0.0,1
0.609,8.7,1.39,4,857.0,3,0,1.84,1350,0.789,5,53ec10be0a46fbb0,0.552,4,1412,0.0,-0.4,49.02,161.9,1,Active,16,426,704,0.0,1
0.498,29.6,4.61,5,710.6,3,0,1.0,1240,0.411,3,d4631d3974500e5b,0.479,3,1331,0.1,51.8,13.74,104.5,4,Active,22,301,623,0.091,2
0.567,17.7,0.64,3,2128.1,2,0,1.68,1252,0.529,4,971a7d5fcb661c6b,0.611,4,1414,0.0,11.0,18.22,99.3,4,Active,28,304,566,0.214,3
0.525,15.0,1.6,4,19241.3,1,0,0.34,892,0.4,3,03cfec76e293ee1d,0.551,4,893,0.0,0.0,6.77,148.1,1,Active,5,101,242,0.8,5
0.52,4.7,0.75,3,223.4,3,0,4.24,1200,0.0,1,46c61924ec855b2c,0.646,5,1208,0.4,47.0,18.02,134.1,2,Active,12,51,98,0.083,2
0.44,64.3,1.65,4,46602.1,1,0,1.42,1695,0.464,3,51df5ba28d2b13ab,0.459,2,1695,3.1,10.1,19.52,82.1,5,Stopped,87,1194,3101,1.977,5
0.478,16.6,4.35,5,7450.4,1,0,0.9,1307,0.182,1,3766d05d80c93d4a,0.571,4,1307,0.0,63.7,8.2,108.1,4,Active,15,136,289,0.067,2
0.42,45.6,0.37,2,200.1,3,1,0.84,1141,0.421,3,88f9c1840336e35f,0.48,3,1141,0.4,25.5,3.06,98.7,4,Active,29,106,276,0.138,3
0.354,35.6,2.6,5,5342.9,1,0,3.99,1472,0.255,1,ff901d7398d11036,0.36,1,1818,0.1,5.5,24.7,77.6,5,Active,142,878,2617,0.88,5
0.619,11.8,0.39,2,2.5,5,1,0.68,1083,0.265,1,337c8c67aa9e4676,0.539,3,1083,0.0,0.0,30.1,130.9,2,Active,8,356,612,0.125,2
0.503,31.9,0.04,1,2680.1,2,1,0.26,970,0.407,3,2f41d0a7fcbf2607,0.514,3,970,0.6,0.0,6.18,131.6,2,Active,8,193,398,0.25,3
0.498,10.8,1.22,4,111.4,3,0,1.36,1241,0.3,2,64e22aa9b583b52f,0.534,3,1241,0.5,28.3,10.38,125.2,3,Active,14,107,215,0.143,3
0.443,58.4,6.94,5,1704.6,2,0,0.29,1203,0.373,2,c118a6bda2347b33,0.433,2,1203,0.2,6.8,2.74,121.9,3,Active,17,158,397,0.647,4
0.364,21.7,0.62,2,445.2,3,0,1.19,1314,0.195,1,14c342f4b6786e50,0.329,1,1314,1.6,14.9,4.72,110.0,4,Active,24,95,283,0.333,3
0.521,67.7,0.47,2,117.9,3,1,0.64,1526,0.575,4,e8684f77c1cda58b,0.471,2,1687,0.3,2.7,2.36,100.8,4,Active,43,159,309,0.209,3
0.412,63.1,0.08,1,2663.0,2,1,2.71,1428,0.367,2,e588c5cd2e437938,0.408,2,1490,6.1,5.9,13.79,64.1,5,Stopped,154,783,1916,0.695,4
0.614,30.5,0.6,2,895.3,2,0,1.59,1648,0.538,4,b98015b4311a106c,0.634,4,1650,0.2,25.9,25.74,76.1,5,Active,48,779,1348,0.917,5
0.521,8.4,2.02,4,709.0,3,0,0.9,1131,0.0,1,10adb78a2216ed8a,0.543,4,1131,0.0,0.0,12.66,117.3,3,Active,6,84,169,0.0,1
0.371,12.2,0.41,2,1939.8,2,1,2.62,1168,0.231,1,38669e18bc793644,0.359,1,1168,0.0,18.5,14.86,107.7,4,Active,18,102,280,0.0,1
0.372,74.5,0.28,1,503.0,3,1,0.97,1974,0.29,1,bd91176556041627,0.395,1,2251,6.2,11.7,11.91,100.8,4,Stopped,66,807,2232,0.455,4
0.598,52.1,0.09,1,17473.2,1,1,0.33,764,0.517,4,7a4778a6dd394d0f,0.554,4,928,0.2,-32.2,10.4,115.8,3,Active,15,476,816,0.333,3
0.486,49.7,0.82,3,18.6,4,0,1.42,1100,0.533,4,b171f2c268ea03b6,0.483,3,1344,35.0,6.5,4.75,134.5,2,Stopped,21,70,146,0.238,3
0.512,40.0,0.26,1,4342.9,1,1,0.5,897,0.544,4,9223bbac281cb214,0.525,3,1149,0.4,-3.0,20.53,115.5,3,Active,19,782,1541,1.737,5
0.444,80.4,0.2,1,9.5,4,1,0.3,1292,0.526,4,a338d998452175c1,0.44,2,1514,0.1,-3.7,1.1,139.6,2,Active,20,72,162,0.05,2
0.405,32.1,0.33,2,3656.6,1,1,2.43,934,0.259,1,e9851641520edc17,0.383,1,968,1.9,0.8,12.82,75.2,5,Active,69,364,915,0.71,4
0.697,2.9,1.2,4,2.9,5,0,2.42,1781,0.429,3,85b419a94df24b52,0.562,4,1781,0.8,0.0,11.12,190.1,1,Active,5,23,33,0.0,1
0.45,70.1,0.86,3,32689.8,1,0,1.26,1530,0.389,2,0bce9f8045e45579,0.451,2,1605,0.0,13.4,7.65,88.5,5,Active,76,463,1056,0.526,4
0.586,9.2,0.46,2,1038.9,2,1,1.24,1231,0.364,2,4ccacf8117eb8d5b,0.588,4,1241,0.9,0.0,5.64,138.8,2,Active,9,41,70,0.667,4
0.456,52.8,1.59,4,49949.8,1,0,0.65,1969,0.401,3,94c041ee2bc76735,0.457,2,1969,0.9,37.6,7.07,127.6,2,Active,34,367,873,0.559,4
0.206,17.4,0.29,2,7.8,5,1,0.42,903,0.0,1,7cb368e661dd0987,0.25,1,903,0.5,49.0,0.71,131.9,2,Active,7,12,63,0.0,1
0.468,32.8,0.12,1,55069.8,1,1,0.24,828,0.0,1,eb923b7cbcccefac,0.571,4,828,1.7,0.0,0.78,128.2,2,Active,6,20,47,0.333,3
0.447,35.4,0.66,3,109.6,3,0,0.88,1783,0.421,3,2cba02f97a39f6d6,0.435,2,1992,0.4,8.9,11.98,141.8,2,Active,31,420,1060,1.065,5
0.507,18.5,1.38,4,1518.1,2,0,0.55,941,0.419,3,0d3524046c2f5f35,0.461,2,941,0.2,0.0,18.63,105.8,4,Active,6,202,422,0.667,4
0.429,32.5,3.04,5,2096.6,2,0,1.52,2249,0.408,3,1de874b528cdb5ea,0.442,2,2249,0.0,35.0,20.01,92.4,5,Active,49,644,1658,1.347,5
0.452,59.1,0.02,1,463.2,3,1,1.15,1355,0.37,2,b5f0ebf4de92ac9b,0.463,2,1355,28.5,24.5,24.13,90.2,5,Stopped,35,736,1825,2.486,5
0.5,34.4,1.34,4,434.9,3,0,2.39,1648,0.498,3,a08113988445e4ed,0.54,3,1816,2.6,21.9,39.04,85.4,5,Active,76,1240,2920,1.842,5
0.325,11.7,4.0,5,8.7,4,0,0.61,1082,0.0,1,9d73d9c78ed439aa,0.588,4,1082,0.4,0.0,1.32,142.6,2,Active,6,13,40,0.0,1
0.57,60.0,0.99,3,239.1,3,0,0.23,1408,0.317,2,1e12fdb4cf6ebec4,0.58,4,1469,0.5,-2.7,1.8,162.8,1,Active,13,103,193,0.615,4
0.49,78.2,0.55,2,450.8,3,0,1.52,1139,0.417,3,51a84efcc04cef68,0.506,3,1407,7.1,-0.9,5.8,73.3,5,Stopped,101,386,836,0.475,4
0.501,139.9,0.04,1,2184.6,2,1,1.02,1569,0.512,4,ded73125ffc1f294,0.476,2,1604,24.8,1.3,8.99,141.3,2,Stopped,108,955,1941,1.148,5
0.354,44.0,0.9,3,88.1,4,0,0.23,1153,0.308,2,06209b834f980f92,0.34,1,1153,0.1,0.0,4.99,111.1,4,Active,5,109,308,0.0,1
0.548,30.0,0.59,2,2744.4,2,0,2.9,991,0.553,4,25fbf5583e0de1aa,0.512,3,1132,0.2,3.8,28.84,68.4,5,Active,85,846,1664,0.824,5
0.49,21.5,0.08,1,207.2,3,1,0.54,972,0.333,2,03d22bf95cfbff4f,0.542,3,1012,2.7,8.0,3.96,127.9,2,Active,10,74,155,0.0,1
0.399,109.9,0.34,2,18927.4,1,1,0.78,1496,0.369,2,160beb9f94d3160c,0.388,1,1539,56.1,11.5,9.19,227.7,1,Stopped,40,474,1376,1.225,5
0.35,16.8,0.11,1,3.8,5,1,5.3,912,0.0,1,916f9b82f5dfc750,0.273,1,912,15.7,0.0,6.18,125.6,3,Stopped,6,7,20,0.0,1
0.375,23.2,0.7,3,10091.0,1,0,4.64,1467,0.358,2,8f46aadd5610c45c,0.415,2,1467,0.0,17.7,24.45,70.3,5,Active,106,559,1598,1.179,5
0.478,8.9,3.88,5,1941.8,2,0,1.18,1002,0.429,3,5f1329cb2ded54ee,0.466,2,1147,0.0,-29.0,16.82,146.3,1,Active,10,142,322,0.6,4
0.481,26.2,23.94,5,280.9,3,0,0.48,2185,0.395,2,5e82016c2eea0bf5,0.472,2,2329,3.0,10.5,8.31,264.6,1,Stopped,11,192,399,1.182,5
0.485,7.0,1.34,4,7.9,4,0,0.88,1502,0.267,1,7b7603d10178e444,0.521,3,1502,0.1,0.0,11.97,157.7,1,Active,6,82,171,0.0,1
0.365,21.7,0.42,2,1050.3,2,1,0.53,660,0.365,2,0a3b276ffb2e0c7d,0.214,1,750,4.5,-37.7,3.05,131.3,2,Stopped,9,52,148,0.111,2
0.556,44.8,0.1,1,1845.3,2,1,1.23,1212,0.676,5,f5cd7b417aa5d130,0.533,3,1372,5.8,15.8,20.81,83.4,5,Stopped,46,781,1564,0.957,5
0.45,13.7,9.54,5,818.8,3,0,0.61,1566,0.434,3,028f5d3a41d3e747,0.564,4,1566,0.0,0.0,17.89,124.4,3,Active,8,233,527,0.125,2
0.671,5.6,0.59,2,1.5,5,0,3.62,1850,0.458,3,117d8ae1166acbd6,0.608,4,1890,0.9,62.0,34.7,153.8,1,Active,17,163,243,0.0,1
0.442,25.1,0.65,3,4.7,5,0,0.81,998,0.1,1,2a02529010950f65,0.393,1,998,1.3,-7.6,1.19,120.0,3,Active,13,19,43,0.0,1
0.345,59.3,61.73,5,4825.7,1,0,2.54,1569,0.267,1,3ba084180c61cc53,0.358,1,1963,0.0,10.4,28.51,74.2,5,Active,141,1584,6963,3.539,5
0.386,106.1,0.07,1,3843.0,1,1,0.9,1600,0.367,2,686d6565a8b341e3,0.4,1,1786,18.2,4.7,14.74,165.0,1,Stopped,79,1289,3828,1.101,5
0.633,17.2,0.29,2,7945.8,1,1,0.38,1056,0.5,3,9544d08594803e1b,0.588,4,1064,0.2,0.0,2.19,161.9,1,Active,5,29,49,0.0,1
0.456,27.6,0.83,3,4233.2,1,0,1.79,1412,0.55,4,f00146df04c21f26,0.452,2,1412,4.2,4.4,11.98,88.0,5,Stopped,41,275,623,1.049,5
0.5,28.4,0.75,3,22.8,4,0,1.65,1313,0.667,5,444bd6fef4fa925e,0.5,3,1313,4.3,14.3,7.9,109.7,4,Stopped,22,105,212,0.0,1
0.167,6.5,1.04,4,319.3,3,0,1.49,899,0.0,1,ae39c7a73ea8c04e,0.263,1,899,0.4,0.0,4.78,115.9,3,Active,5,16,96,0.2,3
0.376,41.3,0.3,2,535.1,3,1,1.09,1883,0.4,3,4e20f62baea1ed96,0.518,3,2043,0.8,16.5,13.8,110.1,4,Active,44,557,1518,1.068,5
0.495,20.2,3.65,5,54.9,4,0,0.66,1729,0.486,3,8451973407c61242,0.479,3,1729,0.3,26.0,10.18,173.6,1,Active,12,185,400,0.333,3
0.481,21.0,1.03,3,1848.9,2,0,1.87,1239,0.5,3,3608e186d00da1c8,0.474,2,1239,0.0,-2.3,26.62,107.8,4,Active,25,355,750,0.84,5
0.659,7.7,1.1,4,2.8,5,0,0.96,974,0.444,3,52785283a75117f9,0.662,5,1006,0.1,0.0,13.69,152.5,1,Active,7,100,164,0.0,1
0.407,66.4,0.03,1,132.9,3,1,0.21,1305,0.462,3,69ed1aa9e0a9d6d7,0.487,3,1393,1.2,-6.3,1.58,157.5,1,Active,14,103,273,0.143,3
0.628,44.0,0.65,3,4780.1,1,0,0.99,1272,0.456,3,eaebe2e62a90e2f2,0.641,5,1385,2.6,14.4,22.54,92.0,5,Active,41,932,1499,0.61,4
0.47,6.2,0.73,3,1442.3,2,0,1.33,779,1.0,5,e2717897542e4405,0.433,2,885,0.1,-68.0,13.09,142.7,2,Active,7,69,149,0.0,1
0.425,13.2,3.9,5,105.9,3,0,1.32,1415,0.528,4,436d2a18506f6479,0.528,3,1445,0.2,9.2,16.72,124.9,3,Active,17,215,534,0.706,4
0.378,12.0,1.46,4,891.6,2,0,2.8,1341,0.288,1,743715e7ea2213e5,0.378,1,1520,0.6,-1.8,19.95,119.3,3,Active,32,228,637,2.094,5
0.443,66.0,0.09,1,946.4,2,1,0.73,1903,0.424,3,151ddbd1e77290d3,0.515,3,1903,0.8,8.0,25.78,111.5,4,Active,44,1564,3651,0.955,5
0.563,12.0,8.32,5,2457.1,2,0,0.42,930,0.111,1,07f5897127b0c427,0.5,3,930,0.0,0.0,11.41,122.1,3,Active,5,137,261,0.0,1
0.372,26.4,0.97,3,125.3,3,0,0.65,1267,0.228,1,e710c165ac752a1c,0.438,2,1267,0.2,65.3,6.99,99.6,4,Active,17,183,524,0.647,4
0.449,8.3,1.93,4,262.2,3,0,2.67,954,0.5,3,9607f613bdaee802,0.455,2,1165,0.0,1.6,8.24,119.5,3,Active,22,68,167,0.364,3
0.465,17.7,1.01,3,18686.2,1,0,0.81,854,0.364,2,0c9a9ec8a31ef4b2,0.428,2,971,0.1,1.2,16.25,137.6,2,Active,13,261,574,0.538,4
0.662,22.1,0.18,1,3342.2,2,1,0.59,1202,0.552,4,808fdf5f0ba0d1ba,0.68,5,1281,0.8,54.0,15.31,138.5,2,Active,10,261,414,1.0,5
0.422,11.9,4.01,5,103.4,3,0,0.93,1249,0.349,2,acadab8fe3ac7072,0.672,5,1249,0.0,14.0,12.28,134.2,2,Active,11,146,346,0.0,1
0.507,36.0,0.06,1,2697.4,2,1,0.65,1087,0.278,1,8074718d42addd14,0.504,3,1297,0.7,-0.6,3.99,111.6,4,Active,23,141,286,0.13,2
0.447,30.6,0.46,2,4252.0,1,1,2.48,1145,0.433,3,5ed6571a68f99c19,0.456,2,1407,0.0,16.8,22.0,79.1,5,Active,76,673,1613,0.553,4
0.327,3.7,0.46,2,467.3,3,1,4.23,931,0.111,1,0d07f84fa5ba1ae0,0.393,1,1024,0.1,-15.5,24.6,128.7,2,Active,11,64,199,0.364,3
0.464,61.3,0.72,3,42.3,4,0,0.87,1368,0.435,3,9f640aba1ba28400,0.443,2,1406,0.5,20.0,2.17,77.3,5,Active,53,132,291,0.189,3
0.495,28.0,1.15,4,3297.1,2,0,1.64,1731,0.43,3,75040c928053fa2b,0.512,3,1731,0.0,17.6,41.29,87.0,5,Active,46,1155,2386,2.043,5
0.569,51.2,0.3,2,4483.7,1,1,1.11,1064,0.63,5,ef7fdfbd9da6d886,0.547,4,1083,0.8,4.3,8.95,85.8,5,Active,56,451,838,1.054,5
0.5,7.2,0.49,2,9.5,4,1,1.51,1239,0.5,3,cfae58302dd5107c,0.667,5,1239,1.3,0.0,10.32,116.2,3,Active,6,41,82,0.0,1
0.374,13.2,0.97,3,2694.7,2,0,1.57,1036,0.425,3,7ca630a8fcf1e413,0.368,1,1274,1.1,54.0,31.15,137.5,2,Active,19,376,1169,0.737,4
0.626,14.1,0.57,2,389.6,3,0,3.0,969,0.471,3,5e71f5a7b07cce48,0.631,4,1110,9.4,-16.2,30.87,132.2,2,Stopped,14,144,243,0.643,4
0.33,89.7,0.04,1,45317.5,1,1,0.08,740,0.4,3,cfd6b3dfeb166f2b,0.295,1,1366,1.1,-108.6,2.44,514.6,1,Active,7,216,663,0.0,1
0.632,24.5,0.12,1,248.9,3,1,1.41,826,0.632,5,c7abc34750869c47,0.8,5,826,11.9,0.0,3.38,117.7,3,Stopped,5,12,19,0.4,4
0.484,29.9,0.98,3,1367.8,2,0,1.77,1159,0.455,3,93da682f35fd1f74,0.523,3,1203,0.4,13.5,8.46,81.8,5,Active,44,210,448,0.545,4
0.506,21.4,0.57,2,4303.5,1,0,0.61,1063,0.367,2,afabe731f161d7c3,0.456,2,1113,3.3,-21.7,12.9,136.3,2,Stopped,11,233,474,0.0,1
0.293,11.5,7.2,5,3.9,5,0,0.55,1020,0.5,3,cd9b6d8d4c9f19e8,0.231,1,1020,2.1,0.0,1.31,151.9,1,Active,5,12,41,0.0,1
0.468,10.6,1.16,4,3175.0,2,0,1.01,1003,0.378,2,38025dd48da49d65,0.449,2,1038,0.7,37.5,7.35,135.5,2,Active,10,73,173,0.1,2
0.613,2.9,0.78,3,3.1,5,0,4.93,1272,0.143,1,4697d4a793ed30c2,0.548,4,1272,0.0,42.0,36.99,110.9,4,Active,14,105,173,0.0,1
0.377,21.7,1.38,4,202.0,3,0,0.23,879,0.377,2,f48f8a465a362458,0.588,4,879,0.4,0.0,1.22,118.6,3,Active,5,26,69,0.0,1
0.666,16.6,0.41,2,170.3,3,1,1.87,1504,0.5,3,f37ccf3ff253a2ec,0.693,5,1504,0.4,11.3,14.95,110.8,4,Active,24,192,293,0.083,2
0.427,75.8,12.34,5,4531.2,1,0,1.83,1301,0.378,2,ae98862489e63bc1,0.427,2,1891,0.2,2.1,25.6,76.8,5,Active,127,1779,4202,0.512,4
0.344,46.0,0.32,2,1567.5,2,1,5.49,1241,0.311,2,8e727f0fc34222b5,0.376,1,1754,0.8,4.7,51.78,67.1,5,Active,248,2340,7938,1.367,5
0.4,20.1,0.56,2,28.3,4,0,1.38,766,0.4,3,a9a3b16315db6ff7,0.4,1,854,0.4,-8.2,2.51,123.7,3,Active,11,20,50,0.0,1
0.498,71.7,0.02,1,281.7,3,1,0.43,1357,0.318,2,5d11cf4ed2499f36,0.491,3,1493,0.2,-0.5,5.42,119.5,3,Active,31,386,827,0.871,5
0.782,40.5,0.78,3,1954.8,2,0,0.48,2097,0.788,5,b4b0661ff5cb9699,0.838,5,2097,1.2,190.5,31.96,158.9,1,Active,19,1256,1658,1.211,5
0.335,23.0,3.78,5,13189.0,1,0,0.3,763,0.324,2,424e5473faf02433,0.302,1,860,0.0,62.0,16.07,143.5,1,Active,7,369,1172,0.0,1
0.574,21.5,3.76,5,1373.8,2,0,2.16,1520,0.575,4,61a748a6e3366842,0.584,4,1520,0.2,1.9,38.78,86.0,5,Active,46,826,1520,0.609,4
0.469,21.4,1.52,4,1555.6,2,0,2.16,1119,0.406,3,16206b85ab5b0cb0,0.5,3,1168,0.5,14.7,12.51,96.8,4,Active,37,214,469,0.135,2
0.682,26.9,0.42,2,1668.5,2,1,1.49,1394,0.686,5,ef7217ebcb393f81,0.689,5,1467,0.0,-1.5,7.23,97.4,4,Active,40,194,327,0.8,5
0.75,18.4,2.2,5,0.1,5,0,0.81,937,1.0,5,88e2b81dfbbe578e,0.737,5,996,4.5,45.0,2.07,134.6,2,Stopped,9,23,32,0.0,1
0.452,32.7,2.0,4,792.0,3,0,0.38,1131,0.3,2,a8fb6d0069b6cb2e,0.438,2,1131,11.2,0.0,2.78,115.7,3,Stopped,8,59,135,0.0,1
0.392,8.6,0.36,2,401.8,3,1,2.97,877,0.367,2,1eb8e3874089e5ce,0.399,1,928,0.1,20.8,50.66,104.6,4,Active,25,427,1135,1.64,5
0.366,22.9,0.19,1,1492.7,2,1,1.64,1451,0.286,1,203b716462704d9d,0.382,1,1451,0.3,25.7,7.72,88.5,5,Active,37,174,492,0.351,3
0.438,12.1,0.6,2,1534.3,2,0,0.53,925,0.233,1,f23f285e72e59039,0.462,2,963,0.8,-25.0,9.45,151.4,1,Active,6,107,260,0.167,3
0.566,31.3,1.57,4,715.9,3,0,0.52,1548,0.571,4,0a33bed61342afd1,0.56,4,1548,0.4,105.0,6.5,105.9,4,Active,16,201,357,0.25,3
0.49,36.1,0.58,2,11.8,4,0,3.33,1956,0.379,2,e1c2e05cf4cefd40,0.53,3,1956,10.6,19.7,13.69,77.9,5,Stopped,85,349,716,0.188,3
0.544,8.3,0.94,3,873.5,2,0,1.07,800,0.5,3,e6aac2068dcf8151,0.583,4,800,0.1,0.0,26.51,127.3,3,Active,5,124,239,0.2,3
0.407,34.9,0.73,3,67.9,4,0,0.57,1830,0.347,2,30cd7b9099f5d24c,0.441,2,1902,1.3,63.5,7.72,131.1,2,Active,19,258,738,0.895,5
0.521,105.7,0.4,2,29034.5,1,1,0.08,1203,0.397,3,1d5160eb69bea289,0.5,3,1508,0.7,-41.4,1.25,515.0,1,Active,8,131,290,0.5,4
0.518,19.7,0.9,3,6212.0,1,0,1.8,1279,0.498,3,9039789a5b36fb31,0.526,3,1336,0.1,27.2,28.92,100.7,4,Active,32,513,1038,1.0,5
0.75,32.4,0.03,1,0.9,5,1,0.28,1348,0.333,2,453f8cbe468e678e,0.643,5,1348,3.6,0.0,1.6,82.3,5,Stopped,5,29,40,0.0,1
0.533,12.9,6.46,5,5556.7,1,0,0.85,990,0.484,3,5b23647f35be34bb,0.5,3,1036,1.2,-7.5,11.7,140.2,2,Active,10,137,261,0.6,4
0.57,7.2,1.55,4,3390.7,2,0,1.61,697,0.3,2,8d8273236359d81e,0.581,4,841,0.0,-24.6,19.71,137.3,2,Active,11,135,242,0.364,3
0.661,21.5,1.67,4,63.4,4,0,0.45,760,0.75,5,8675c0dc9c3852ad,0.534,3,809,5.4,0.0,7.57,136.6,2,Stopped,6,102,171,0.167,3
0.438,5.6,0.6,2,4.2,5,0,3.26,994,0.438,3,5a30f77143fcb7de,0.444,2,994,3.3,0.0,9.12,109.0,4,Stopped,5,14,32,0.0,1
0.639,34.5,8.74,5,6.2,5,0,0.36,1027,0.364,2,94b74196d954fe53,0.569,4,1027,2.3,11.3,6.29,149.0,1,Active,9,159,263,0.111,2
0.534,31.6,0.18,1,1869.1,2,1,2.71,1722,0.449,3,866c38db5b22efab,0.519,3,1722,6.4,10.3,18.75,74.9,5,Stopped,64,443,847,0.344,3
0.33,12.9,2.55,5,5277.1,1,0,1.17,851,0.259,1,9fabe111a8309217,0.341,1,1013,0.0,-3.8,14.55,136.0,2,Active,15,187,664,0.6,4
